# id                    Nep   period     totamp   A1      A2      A3      phi1     phi2     phi3     phi21    phi31    meanmag   cost     phcov   phcov2   snr      Npt   order   minmax   phaseshift   id_2                  Nep_rv   totamp_rv   A1_rv     A2_rv    A3_rv    phi1_rv   phi2_rv   phi3_rv   phi21_rv   phi31_rv   mean_rv    cost_rv   phcov_rv   snr_rv    Npt_rv   order_rv   minmax_rv   remark  
  4454183799545435008   43    0.746587   0.778    0.279   0.138   0.087   2.933    2.232    1.824    8.9327   5.5915   11.38     0.0077   0.901   0.87     323.7    43    5       0.769    0.467        4454183799545435008   19       56.556      24.269    7.374    5.645    -0.212    1.949     -1.629    8.6565     5.2905     -59.033    1.3302    0.808      138.8     19       3          58.61       1       
  4385437041176661504   43    0.630807   0.523    0.194   0.092   0.05    2.902    2.311    1.977    9.0735   5.8386   12.876    4.0E-4   0.913   0.941    1010.9   43    6       0.502    0.462        4385437041176661504   20       48.47       23.758    4.3      1.792    0.439     3.245     0.666     8.6513     5.6332     -125.774   4.0865    0.785      36.5      20       3          66.65       1       
  4298086477364586368   51    0.529836   0.709    0.26    0.124   0.073   1.872    -0.034   -1.802   8.7888   5.1484   11.941    0.0084   0.907   0.904    323.7    51    5       0.732    0.298        4298086477364586368   19       59.966      25.682    9.655    1.909    -0.181    2.354     -0.954    9.0003     5.8737     -152.443   2.7245    0.872      78.1      19       3          65.347      1       
  3952549005397562752   35    0.67465    0.233    0.107   0.032   0.011   -2.457   4.103    -1.57    9.0173   5.801    13.061    4.0E-4   0.842   0.88     291.7    35    5       0.241    -0.391       3952549005397562752   17       20.347      10.269    0.421    0.272    0.118     3.51      1.072     9.5572     7.0012     56.287     3.0944    0.834      14.5      17       3          41.759      1       
  3785081118060878336   28    0.672869   1.019    0.366   0.182   0.104   1.801    -0.19    -1.92    8.7739   5.2432   12.027    0.0114   0.894   0.87     161.1    28    5       1.02     0.287        3785081118060878336   18       67.907      27.431    10.109   7.218    -0.152    1.974     -1.308    8.5611     5.43       -102.466   0.1221    0.842      2641.8    18       6          61.755      1       
  3683135052768556160   35    0.637056   0.314    0.137   0.044   0.021   -2.906   3.112    -2.959   8.9238   5.7593   12.001    0.0038   0.83    0.862    134.2    35    4       0.351    -0.463       3683135052768556160   20       33.972      17.385    1.991    0.856    -0.253    1.719     -1.523    8.5071     5.5182     142.752    3.6297    0.748      27.4      20       3          43.69       1       
  3535960301790560896   47    0.651511   0.764    0.262   0.135   0.086   -1.559   -0.341   1.021    9.0612   5.6992   12.974    0.0015   0.918   0.895    848.2    47    6       0.766    -0.248       3535960301790560896   18       44.803      19.479    6.754    3.035    -0.165    2.254     -1.71     8.8665     5.067      191.92     2.3475    0.832      31.8      18       5          50.826      1       
  3037538619922770176   35    0.436411   0.749    0.255   0.138   0.085   -1.692   5.648    0.575    9.0317   5.6511   13.393    0.0033   0.844   0.859    698.2    35    5       0.736    -0.269       3037538619922770176   20       68.632      23.702    10.222   9.839    -0.175    1.981     -1.031    8.6141     5.7763     76.508     7.3978    0.83       32.6      20       3          93.101      2       
  3009408031540221696   47    0.55765    0.756    0.26    0.135   0.087   -0.708   1.14     -3.004   8.8396   5.4041   13.412    0.0022   0.937   0.881    857.6    47    6       0.743    -0.113       3009408031540221696   17       109.231     30.41     12.173   9.896    0.043     3.241     -1.669    9.439      4.4863     12.55      7.6175    0.776      215.4     17       3          107.764     2       
  2295279730425425920   48    0.58894    1.087    0.371   0.19    0.121   -1.69    5.334    0.093    8.7127   5.1623   12.638    0.0058   0.945   0.943    914.7    48    6       1.092    -0.269       2295279730425425920   20       69.934      29.364    9.717    2.581    0.066     3.036     -0.637    9.1865     5.448      -105.402   3.0842    0.843      112.0     20       3          81.032      1       
  2269585754295172608   42    0.71958    0.509    0.194   0.088   0.051   1.316    5.399    -2.883   9.0508   5.737    11.416    4.0E-4   0.87    0.853    823.7    42    5       0.49     0.209        2269585754295172608   19       46.394      20.78     5.759    4.439    -0.324    1.992     -2.129    8.9219     5.1251     -148.949   3.5525    0.829      56.2      19       3          59.371      1       
  2245806620619017728   41    0.467858   0.882    0.291   0.169   0.104   0.897    4.495    1.951    8.9851   5.545    12.264    0.0032   0.867   0.899    1460.4   41    6       0.868    0.143        2245806620619017728   18       64.768      29.604    8.119    5.188    0.108     3.195     -0.616    9.261      5.3418     22.801     0.6779    0.842      428.7     18       4          63.001      1       
  2235895004331301376   42    0.534909   0.565    0.221   0.101   0.056   -2.531   3.928    -2.146   8.9891   5.4462   12.68     0.0057   0.896   0.931    233.6    42    6       0.546    -0.403       2235895004331301376   19       72.275      28.807    12.331   6.829    -0.06     2.499     -1.18     8.9032     5.2847     -158.263   2.7783    0.879      78.2      19       4          71.272      1       
  2110264427784391168   38    0.440914   0.95     0.377   0.169   0.077   -0.948   0.597    2.412    8.776    5.2557   10.942    0.0209   0.915   0.901    172.4    38    4       1.018    -0.151       2110264427784391168   20       52.39       23.517    7.929    4.719    -0.141    2.26      -0.706    8.8248     5.9995     -34.194    2.6953    0.881      417.7     20       3          51.651      1       
  2086238135914133504   45    0.360017   0.876    0.34    0.163   0.074   1.037    4.561    1.866    8.7701   5.0383   12.964    0.0039   0.913   0.897    537.4    45    6       0.888    0.165        2086238135914133504   19       42.35       19.154    5.941    1.72     -0.279    2.886     -2.26     9.7275     4.8609     4.049      4.7616    0.841      25.8      19       3          52.734      2       
  2050302011413527552   46    0.702939   0.436    0.188   0.064   0.033   1.589    -0.094   -1.541   9.2952   6.2594   13.217    0.0269   0.897   0.802    79.9     46    4       0.515    0.253        2050302011413527552   16       90.729      20.377    19.394   9.806    -0.174    3.186     1.289     9.8178     8.0949     -90.619    6.1635    0.805      108.6     16       3          89.579      2       
  1873027231966783232   54    0.401483   0.911    0.318   0.166   0.102   0.578    3.84     0.863    8.9674   5.4125   13.243    0.0035   0.921   0.917    1168.6   54    6       0.908    0.092        1873027231966783232   17       67.773      18.518    15.503   7.426    -0.576    0.865     -2.447    8.2991     5.5629     -5.934     1.0899    0.778      326.9     17       3          67.424      2       
  1846045736320024576   60    0.997569   0.507    0.214   0.069   0.025   -0.058   3.122    -0.198   9.5202   6.258    12.791    9.0E-4   0.952   0.94     1072.8   60    6       0.509    -0.009       1846045736320024576   18       42.488      16.106    7.507    3.558    -0.154    3.854     1.545     10.4455    8.2908     19.327     0.4066    0.792      405.3     18       5          35.759      2       
  1818159235220031744   46    0.405407   1.233    0.394   0.211   0.154   2.771    1.572    0.752    8.5964   5.0062   12.841    0.012    0.891   0.909    770.4    46    6       1.198    0.441        1818159235220031744   19       84.628      36.473    13.976   3.069    -0.208    2.703     -0.232    9.4022     6.6755     18.395     3.7973    0.818      54.8      19       3          97.243      1       
  1804978599061582208   41    0.499527   1.043    0.338   0.169   0.13    1.344    5.055    -3.539   8.65     4.9957   13.487    0.0068   0.93    0.893    747.1    41    6       1.03     0.214        1804978599061582208   20       50.652      20.826    8.802    2.082    -0.722    1.465     2.444     9.1931     4.6119     -17.887    6.9998    0.852      14.1      20       5          100.85      2       
  1804758073963769984   42    0.520182   0.791    0.288   0.133   0.091   -1.374   -0.33    0.959    8.7014   5.0807   12.776    0.0154   0.91    0.878    179.2    42    5       0.88     -0.219       1804758073963769984   19       66.057      30.028    8.193    5.568    -0.034    2.743     -0.093    9.0954     6.2932     -27.82     2.1811    0.857      83.0      19       4          72.877      1       
  1764358825598202112   44    0.423449   1.023    0.333   0.19    0.119   1.234    5.039    -3.431   8.8546   5.4337   13.015    0.0056   0.881   0.913    1294.0   44    6       1.032    0.196        1764358825598202112   17       47.629      23.802    2.003    3.348    -0.256    2.645     -0.045    9.4415     7.0076     -41.777    2.0729    0.825      69.6      17       3          51.616      1       
  1683444631038133248   44    0.569672   0.82     0.282   0.151   0.093   -2.217   4.395    -1.265   8.8288   5.3854   10.409    0.0026   0.918   0.896    1359.5   44    6       0.825    -0.353       1683444631038133248   18       79.194      29.227    11.566   9.51     -0.263    2.144     -1.674    8.9538     5.3991     -26.008    0.2577    0.863      1771.8    18       5          65.528      1       
  1672890075325959296   50    0.503751   1.091    0.397   0.168   0.127   -2.078   4.433    -1.432   8.5884   4.801    13.17     0.0323   0.915   0.921    210.3    50    6       1.113    -0.331       1672890075325959296   18       50.99       25.301    3.338    0.198    -0.511    1.156     -1.949    8.4616     5.8681     -304.365   10.1495   0.876      12.6      18       3          108.711     2       
  1587711214463492736   43    0.458662   0.863    0.373   0.135   0.082   0.573    3.516    0.344    8.6524   4.9075   12.404    0.0481   0.936   0.919    108.9    43    4       1.122    0.091        1587711214463492736   20       49.458      23.371    3.664    0.825    -0.186    2.02      -2.459    8.6764     4.3832     -198.431   4.016     0.868      46.8      20       3          61.944      1       
  1417062100686935040   45    0.555185   0.561    0.268   0.068   0.027   -0.599   1.294    -2.765   8.7749   5.3147   12.825    0.0793   0.887   0.889    46.8     45    4       0.722    -0.095       1417062100686935040   16       58.281      29.713    4.036    3.74     -0.334    2.471     -1.246    9.4228     6.0399     -69.373    0.8262    0.839      151.9     16       4          62.361      2       
  1367619158729928448   42    0.54577    0.442    0.205   0.06    0.014   -0.234   2.104    -1.518   8.8556   5.4669   12.045    0.053    0.914   0.844    48.1     42    4       0.669    -0.037       1367619158729928448   20       35.351      16.155    5.108    0.77     -0.084    1.981     -2.043    8.4332     4.4933     -131.449   3.5681    0.86       30.6      20       3          55.918      1       
  1356103870372434560   43    0.630334   1.011    0.337   0.172   0.116   -0.38    1.671    -2.242   8.7146   5.1817   12.804    0.0039   0.883   0.912    1403.3   43    6       0.987    -0.061       1356103870372434560   19       85.745      33.819    14.835   5.056    -0.039    2.883     0.113     9.2446     6.514      -283.6     6.4361    0.883      44.7      19       3          109.287     1       
  1254547100915110144   37    0.698634   0.35     0.143   0.055   0.025   -2.266   4.495    -0.872   9.0272   5.9273   9.983     6.0E-4   0.921   0.878    529.4    37    4       0.341    -0.361       1254547100915110144   20       40.386      17.549    5.474    3.299    -0.088    2.737     -0.477    9.1966     6.0705     -94.361    0.5174    0.823      367.2     20       4          40.138      1       
